logFC	AveExpr	t	P.Value	adj.P.Val	B
INPP5D	-1.08585650369954	7.22551198671686	-8.12793502671923	5.63102923250971e-08	6.57848263942152e-06	8.48265227150252
PHF6	2.14284104183714	6.07490197096706	8.11065726792921	5.83041364682274e-08	6.65660976245773e-06	8.45400761720204
SEL1L	1.30275719239281	6.21384238929043	8.10291585204387	5.92210106373357e-08	6.68532015587991e-06	8.44159864131402
NABP1	1.35620070550455	7.6651167244517	8.08439951164877	6.14749455688816e-08	6.86265309033949e-06	8.39264917923377
RNF121	1.25668496415618	4.56586487156833	8.06039692412905	6.45292439623419e-08	7.04701428358315e-06	8.38787716515357
AGO2	1.88503375850036	5.517084371431	8.06181010906109	6.43451487780194e-08	7.04701428358315e-06	8.35751055932185
BCL2A1	4.05325925630885	1.82411174553079	8.04638275840784	6.63845762362748e-08	7.17167567146079e-06	8.30777140668347
EDARADD	2.79281482871228	6.43309747203771	8.0352675503412	6.78952398734682e-08	7.25684547881633e-06	8.30322773900594
SLC4A7	1.78549951178392	5.70204510426762	8.01855614740617	7.02336016087175e-08	7.42775784592405e-06	8.27063813637893
SERPINE2	2.57692013936404	3.53764593941534	7.97208534951527	7.71832755928152e-08	7.99443680289706e-06	8.24596652832296
BORCS6	-1.49959965588657	4.33280418156568	-7.95602558145267	7.97469268724954e-08	8.09310479078749e-06	8.21543747233781
ARL8B	1.45813469256344	7.95434771417568	7.98872986179632	7.46159307885165e-08	7.80902350658568e-06	8.20119707357699
HCG25	1.31729948882199	2.68985688819861	7.94676319620932	8.1265311500624e-08	8.16472584646769e-06	8.18163316302734
LAIR1	-1.56223801307512	6.38897067430928	-7.96039080392323	7.9041517834324e-08	8.09310479078749e-06	8.16874253234669
TRIB1	5.12859247040281	1.71758707385914	7.93671188014828	8.29468286038592e-08	8.20039277846312e-06	8.12808900787295
SNUPN	1.62901615302702	5.00314605165182	7.93490604282796	8.32527185630774e-08	8.20039277846312e-06	8.11961355592124
PMPCA	1.13668101001074	5.54130744304023	7.91962621315363	8.58880320589718e-08	8.3762325312979e-06	8.06981440863486
RAB32	-1.39060175268567	7.36758623010631	-7.91498575179252	8.67053033995205e-08	8.3762325312979e-06	8.05482591607784
SLC35E4	2.19771758117896	3.21612415490517	7.86174062891213	9.66781530697087e-08	8.95237085137196e-06	8.02860281119155
CD109	1.46584796563337	5.90961671992548	7.89341767313014	9.06105287975486e-08	8.67013316979972e-06	8.01796130636947
EVI2A	1.92686919221263	6.28661966773028	7.87260809422206	9.45506326138682e-08	8.8780393072106e-06	8.00146010275707
PCYT2	-0.864311072232733	5.60014224327967	-7.87326696465618	9.44232095509401e-08	8.8780393072106e-06	7.99689121794366
SLC41A2	1.97508566486846	3.45042179715228	7.8274146768228	1.03728444259388e-07	9.4741789043097e-06	7.95897126060811
UAP1	1.65157790098479	5.6079653085967	7.85949271772763	9.71243577983023e-08	8.95237085137196e-06	7.94977640272422
AK5	1.93020519736733	3.77185463060185	7.80191834472556	1.09307109570558e-07	9.78190526800504e-06	7.89966663287667
FST	3.80340026788697	4.21677493331071	7.79876421251085	1.10018442847076e-07	9.78190526800504e-06	7.88847991149332
GNL3	1.21100798287947	6.42407736378112	7.80865924478718	1.0780273533374e-07	9.75760434142423e-06	7.83668551331543
SDCBP	1.66062270066882	9.44356001402109	7.75460134776949	1.2049526640831e-07	1.06194380842482e-05	7.7360264283111
GFI1B	-2.75722422321954	3.09776947783678	-7.733798919805	1.257817113975e-07	1.09889465600929e-05	7.7323605337473
HECTD2	2.55906604736558	3.09550342245047	7.66940761550375	1.43713764640436e-07	1.20765436358782e-05	7.64454037826152
MXD4	-1.28224618447126	7.01016007490166	-7.71414496072872	1.30996193856944e-07	1.13458513765579e-05	7.64392410221095
POLR3D	0.950392675492038	5.03850809969389	7.67264726252701	1.42751440120504e-07	1.20765436358782e-05	7.58442132078025
CCNG2	-1.79029908637745	6.33848618834091	-7.66764352069634	1.44240592844171e-07	1.20765436358782e-05	7.57142542123777
PDCD4	-1.01209694996981	8.4241402667424	-7.6750354321614	1.42046300134932e-07	1.20765436358782e-05	7.55756337401189
BZW1	1.58457347607248	8.32570513365837	7.65656075647663	1.47596217855637e-07	1.22553652958313e-05	7.52288479177093
CCND3	-1.48173712035832	6.37665944613883	-7.62535563718895	1.57483690347104e-07	1.29691691550602e-05	7.48076399772998
RASSF2	-1.39045880966365	6.32307225558981	-7.60808762714551	1.63246209365002e-07	1.33184247130908e-05	7.44433333687606
PNO1	1.22624791476016	5.4697720602711	7.60477614482628	1.64375899713672e-07	1.33184247130908e-05	7.42333171193157
STK10	-0.870007153306135	5.69450555474432	-7.57684624713382	1.74230625252158e-07	1.38928181897495e-05	7.38722335750092
