logFC	AveExpr	t	P.Value	adj.P.Val	B
DDB1	0.554942607806433	6.9884193401702	2.21370400101833	0.0385809322733019	0.993369746851119	-4.49215181670583
FASLG	3.45703094722982	3.46772076950841	3.25175507007684	0.00397837159984037	0.993369746851119	-4.49278158036553
OGFR	-0.557937833197357	5.77289439177001	-2.27014022571318	0.0343572747818389	0.993369746851119	-4.49310038102931
UBE2S	-0.908156894638729	6.90292310836038	-2.2144414225094	0.0385228084375922	0.993369746851119	-4.49313004896572
PVT1	1.06462566196748	6.29839684281024	2.21488852527131	0.0384876066102281	0.993369746851119	-4.49346469393587
GPAT4	-1.18375864931674	5.0041914901452	-2.4608215544058	0.0230385862264636	0.993369746851119	-4.494230898043
ARF4	0.804800964209024	7.5524635820743	2.20125672188796	0.0395741978445726	0.993369746851119	-4.49437210975346
NRM	-1.79669124810537	4.76540041165849	-2.54358831845254	0.0193020365210826	0.993369746851119	-4.49440933857978
MAP3K11	-1.28634904536919	5.04478784596987	-2.35885296947669	0.0285696940418893	0.993369746851119	-4.49465244461674
UBE4A	0.863562618228433	5.50694540031987	2.41659553496354	0.0253022896758171	0.993369746851119	-4.49487934987723
OSER1	-1.07724910295464	5.04358515064575	-2.43333448745268	0.0244221804865036	0.993369746851119	-4.49489667889257
CAPRIN1	0.5670051749282	7.33430863740838	2.19134996667164	0.0403813546310504	0.993369746851119	-4.49518516121837
DDX50	-0.739352351057746	5.78804541268648	-2.22813098637148	0.0374582257810653	0.993369746851119	-4.495792552843
UGGT2	0.767937841216871	4.69129821678156	2.61243716136876	0.0166355280972374	0.993369746851119	-4.49581668406642
MBD1	-0.706775512468474	5.37650928752821	-2.29398583156898	0.0327037742106612	0.993369746851119	-4.4958330154477
CLIC1	-0.736499693327854	9.66683121841643	-2.23577304781744	0.0368757077069845	0.993369746851119	-4.49683134020619
IDH3B	-0.52354431424703	5.83491555951136	-2.21945092727919	0.0381300711425399	0.993369746851119	-4.49714103847279
PDIA3	0.93974759299613	8.52563966184869	2.19015781839196	0.0404794907507844	0.993369746851119	-4.49716855066113
CLASP2	-0.898964082502331	6.03014930480194	-2.20440766008074	0.0393205767698262	0.993369746851119	-4.49771029142733
LCP1	0.871610830655775	8.40352813926074	2.17262746334115	0.0419478834847789	0.993369746851119	-4.49823051156726
CYP4F22	1.90912747072334	4.14947279488157	2.73349248048727	0.0127706681834625	0.993369746851119	-4.49837118132695
INPP5B	-0.66658445464227	4.89940863280227	-2.35198641631799	0.0289832493911625	0.993369746851119	-4.49907467903921
